ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma90,ma_v_90,ma120,ma_v_120
601339.SH,20121204,3.15,3.22,3.13,3.2,3.15,0.11,1.53,11811.5,8531.508,3.19,9577.54,3.3,15050.28,3.38,16710.17,3.4,15893.3,3.53,18419.48,3.67,21602.16,3.99,30432.89
601339.SH,20121205,3.2,3.35,3.15,3.3,3.2,0.24,3.29,32720.0,24420.423,3.2,13986.28,3.29,16648.97,3.37,18028.8,3.4,16648.8,3.53,18653.39,3.65,21567.68,3.97,27938.98
601339.SH,20121206,3.27,3.3,3.25,3.25,3.3,-0.11,-1.46,11664.96,8707.106,3.22,14473.11,3.26,15065.79,3.36,17953.5,3.39,16654.65,3.52,18497.74,3.64,21455.05,3.96,26852.81
601339.SH,20121207,3.25,3.33,3.25,3.33,3.25,0.17,2.29,20963.26,15787.993,3.25,17237.94,3.25,15276.51,3.36,18191.63,3.38,16230.46,3.51,17715.74,3.63,21497.11,3.94,26121.91
601339.SH,20121210,3.3,3.37,3.29,3.36,3.33,0.08,1.05,29632.95,22612.512,3.29,21358.53,3.24,16254.69,3.36,18910.67,3.38,16861.03,3.5,17561.14,3.62,20803.36,3.92,25722.55
601339.SH,20121211,3.34,3.37,3.32,3.32,3.36,-0.11,-1.43,19338.63,14761.038,3.31,22863.96,3.25,16220.75,3.35,18458.33,3.38,17252.12,3.49,17036.03,3.61,20345.72,3.9,25437.82
601339.SH,20121212,3.32,3.33,3.25,3.29,3.32,-0.06,-0.79,17226.44,12928.021,3.31,19765.25,3.26,16875.76,3.34,18616.77,3.38,17628.13,3.48,16856.85,3.61,20222.28,3.89,25005.15
601339.SH,20121213,3.29,3.29,3.24,3.25,3.29,-0.09,-1.2,12519.02,9312.218,3.31,19936.06,3.26,17204.58,3.33,18247.45,3.37,17485.89,3.47,16696.57,3.6,20019.41,3.87,24718.92
601339.SH,20121214,3.25,3.38,3.25,3.37,3.25,0.27,3.64,52750.17,40225.278,3.32,26293.44,3.28,21765.69,3.32,19392.67,3.36,18499.14,3.46,17176.35,3.59,20308.83,3.85,24803.7
601339.SH,20121217,3.37,3.39,3.32,3.37,3.37,0.01,0.13,39818.9,30554.831,3.32,28330.63,3.3,24844.58,3.32,20144.23,3.36,19523.91,3.45,17429.7,3.59,20320.77,3.84,24449.25
601339.SH,20121218,3.37,3.4,3.35,3.37,3.37,0.0,0.0,36120.66,27796.795,3.33,31687.04,3.32,27275.5,3.31,21162.89,3.36,20231.95,3.45,17803.85,3.58,20331.27,3.83,24350.56
601339.SH,20121219,3.38,3.43,3.37,3.39,3.37,0.05,0.65,48152.59,37468.461,3.35,37872.27,3.33,28818.76,3.31,22733.86,3.36,21625.45,3.44,18445.52,3.57,20585.49,3.81,24493.05
601339.SH,20121220,3.39,3.44,3.37,3.42,3.39,0.05,0.65,35641.23,27740.878,3.38,42496.71,3.35,31216.39,3.3,23141.09,3.36,22374.46,3.44,18714.92,3.57,20674.78,3.8,24435.02
601339.SH,20121221,3.43,3.5,3.39,3.5,3.42,0.18,2.31,67609.61,53292.214,3.41,45468.6,3.36,35881.02,3.31,25578.77,3.36,24088.09,3.44,19674.54,3.56,21144.91,3.79,24785.83
601339.SH,20121224,3.5,3.57,3.46,3.49,3.5,-0.01,-0.13,60059.02,48201.774,3.43,49516.62,3.38,38923.63,3.31,27589.16,3.36,25581.66,3.44,20439.45,3.56,21496.08,3.78,25047.49
601339.SH,20121225,3.49,3.6,3.45,3.58,3.49,0.21,2.63,67045.59,54225.281,3.48,55701.61,3.4,43694.32,3.33,29957.54,3.37,26870.33,3.44,21362.25,3.55,21955.47,3.77,25364.47
601339.SH,20121226,3.57,3.73,3.56,3.72,3.58,0.32,3.91,88356.84,73806.247,3.54,63742.46,3.45,50807.36,3.35,33841.56,3.37,29346.97,3.44,22586.48,3.55,22758.02,3.75,25457.68
601339.SH,20121227,3.75,3.75,3.59,3.6,3.72,-0.29,-3.41,68599.17,57220.142,3.58,70334.05,3.48,56415.38,3.37,36809.98,3.38,30970.1,3.44,23330.15,3.55,23400.16,3.74,25623.91
601339.SH,20121228,3.57,3.61,3.53,3.6,3.6,0.01,0.12,41026.53,33520.788,3.6,65017.43,3.5,55243.01,3.39,38504.35,3.38,31342.78,3.44,23718.27,3.55,23651.41,3.73,25645.49
601339.SH,20121231,3.59,3.66,3.58,3.64,3.6,0.09,1.09,30265.4,25048.49,3.63,59058.71,3.53,54287.66,3.42,39566.12,3.39,31525.37,3.44,23978.4,3.54,23778.33,3.72,25664.86
601339.SH,20130104,3.66,3.74,3.58,3.6,3.64,-0.09,-1.08,36487.21,30365.272,3.63,52947.03,3.55,54324.32,3.44,40799.91,3.39,32216.7,3.44,24099.92,3.54,23892.7,3.71,25800.05
601339.SH,20130107,3.58,3.6,3.54,3.58,3.6,-0.05,-0.61,35223.36,28620.402,3.6,42320.33,3.57,53031.4,3.45,40925.08,3.4,32833.04,3.44,24363.07,3.53,24047.77,3.7,25861.11
601339.SH,20130108,3.57,3.63,3.56,3.6,3.58,0.05,0.61,28237.42,23213.329,3.6,34247.98,3.59,52291.02,3.47,41753.7,3.4,32857.73,3.44,24556.3,3.53,23950.8,3.69,25882.92
601339.SH,20130109,3.59,3.65,3.57,3.63,3.6,0.07,0.85,41688.3,34493.115,3.61,34380.34,3.6,49698.88,3.48,42789.95,3.41,33618.81,3.44,24927.32,3.53,24094.97,3.68,25798.03
601339.SH,20130110,3.62,3.66,3.6,3.64,3.63,0.01,0.12,28698.36,23817.928,3.61,34066.93,3.62,46562.82,3.5,42743.22,3.41,33913.71,3.45,25163.72,3.53,24055.44,3.67,25397.77
601339.SH,20130111,3.64,3.65,3.53,3.55,3.64,-0.2,-2.41,33392.41,27384.94,3.6,33447.97,3.62,43197.5,3.51,43445.91,3.42,34370.86,3.45,25523.42,3.52,24205.83,3.66,25492.24
601339.SH,20130114,3.53,3.67,3.53,3.64,3.55,0.22,2.72,45534.83,37597.112,3.61,35510.26,3.61,38915.3,3.53,44861.33,3.44,35532.81,3.45,26083.77,3.52,24571.5,3.65,25634.64
601339.SH,20130115,3.64,3.75,3.64,3.72,3.64,0.18,2.16,67863.43,57302.115,3.64,43435.47,3.62,38841.73,3.55,47628.55,3.46,37487.23,3.45,26820.8,3.52,25082.36,3.65,25866.65
601339.SH,20130116,3.71,3.73,3.65,3.69,3.72,-0.08,-0.94,41580.3,34929.877,3.65,43413.87,3.63,38897.1,3.57,47070.06,3.47,38635.27,3.45,27310.16,3.52,25422.64,3.64,25990.81
601339.SH,20130117,3.67,3.69,3.62,3.62,3.69,-0.15,-1.78,27521.66,22888.688,3.64,43178.53,3.63,38622.73,3.58,46455.2,3.49,39251.66,3.45,27589.32,3.52,25433.65,3.63,26058.89
601339.SH,20130118,3.62,3.68,3.6,3.67,3.62,0.1,1.21,32412.87,26927.205,3.67,42982.62,3.63,38215.29,3.59,46269.81,3.5,39938.37,3.45,27915.84,3.52,25592.44,3.63,26186.22
601339.SH,20130121,3.67,3.71,3.66,3.7,3.67,0.07,0.84,30179.79,25396.615,3.68,39911.61,3.65,37710.94,3.61,45371.17,3.52,39853.7,3.46,28251.25,3.52,25720.16,3.62,26139.18
601339.SH,20130122,3.7,3.73,3.64,3.65,3.7,-0.1,-1.18,39650.66,33387.636,3.67,34269.06,3.65,38852.26,3.62,45571.64,3.53,40786.55,3.46,28720.6,3.52,25927.34,3.61,26287.92
601339.SH,20130123,3.64,3.66,3.61,3.65,3.65,-0.01,-0.12,23231.43,19272.148,3.66,30599.28,3.65,37006.57,3.63,43352.73,3.54,40862.16,3.46,28546.31,3.52,25431.21,3.6,26338.37
601339.SH,20130124,3.63,3.69,3.55,3.58,3.65,-0.16,-1.92,37918.74,31390.357,3.65,32678.7,3.65,37928.61,3.63,42245.71,3.55,41138.35,3.47,28999.69,3.52,25420.21,3.6,25887.11
